1,1,최교일,8336080
4,1,강석호,9157881
4,2,임종성,9095282
4,2,전재수,8820550
4,2,도종환,8293150
4,2,김병기,8183853
4,1,지상욱,8070000
4,2,고용진,7977747
4,2,송기헌,7961300
4,2,정세균,7766982
4,3,이용호,7757137
4,5,이해찬,7713201
4,2,양승조,7704544
4,1,최경환,7685000
4,3,박주선,7628940
4,2,강훈식,7530531
4,2,최인호,7450000
4,1,김재경,7428541
4,3,황주홍,7141020
4,2,김두관,6840376
4,1,이은권,6838124
4,3,손금주,6801942
4,2,윤호중,6650000
4,2,김태년,6641180
4,1,정갑윤,6530150
4,3,박준영,6528111
4,3,김경진,6324300
4,1,서청원,6312349
4,2,박영선,6251836
4,1,김선동,5500000
4,2,박재호,5314731
4,1,경대수,4899858
4,1,이명수,4836800
4,1,김세연,4835330
4,1,한선교,4703790
4,3,윤영일,4694150
4,2,조정식,4600000
4,2,심재권,4520000
4,2,원혜영,4500000
4,1,정병국,4126000
4,1,원유철,3980217
4,3,김동철,3908390
4,2,정성호,3892590
4,1,김정훈,3685229
4,1,김무성,3600000
4,3,주승용,3587922
4,5,윤상현,3457120
4,2,소병훈,3240309
4,2,표창원,2614194
4,2,금태섭,2547600
4,2,박병석,2546350
4,1,권성동,2480000
4,2,안호영,2450000
4,1,이진복,2389390
4,2,이상민,1603223
4,1,조경태,1061143
4,2,인재근,666416
5,1,염동열,52870720
5,1,박덕흠,48881425
5,1,김태흠,44636725
5,4,심상정,43941231
5,2,김해영,43202580
5,3,이용호,42181000
5,1,홍문표,41700000
5,1,여상규,41518600
5,2,이개호,40987239
5,1,김도읍,40469605
5,3,황주홍,40384000
5,1,황영철,37132589
5,5,안상수,36557183
5,3,손금주,36376000
5,1,최교일,36189000
5,2,김종민,36072400
5,1,이완영,35685000
5,1,성일종,35274000
5,1,엄용수,35203440
5,1,김영우,35117242
5,1,김재경,35051700
5,1,정진석,34792500
5,1,경대수,34021549
5,2,신창현,33897556
5,2,권칠승,32583370
5,2,김현미,32226000
5,1,강석호,31958000
5,3,유성엽,31921732
5,2,신동근,31120000
5,2,안호영,31033400
5,1,이명수,30932120
5,2,강창일,30546000
5,2,설훈,30183443
5,2,이춘석,29629922
5,3,박준영,29512198
5,3,윤영일,29458000
5,3,김종회,29402452
5,3,주승용,29024785
5,1,이만희,28842600
5,1,김광림,28640800
5,2,김진표,28518560
5,1,정병국,28470580
5,2,정세균,28276670
5,3,박주선,28144215
5,2,전현희,27819400
5,1,윤재옥,27705000
5,2,신경민,27610000
5,5,김종훈,27598749
5,1,권석창,27567000
5,2,이인영,27164000
5,2,홍익표,27096305
5,2,박정,27085000
5,2,김경수,26726177
5,2,박용진,26678544
5,1,김진태,26608983
5,1,박대출,26557000
5,2,양승조,26418900
5,2,최명길,26237000
5,2,문희상,26163144
5,1,유의동,26163000
5,2,민병두,26053671
5,5,이해찬,25977073
5,2,우원식,25856377
5,2,김병기,25748500
5,3,김광수,25718581
5,3,권은희,25708482
5,1,나경원,25684155
5,2,송영길,25562000
5,1,최경환,25525000
5,3,최경환,25462000
5,1,정갑윤,25283190
5,1,서청원,25179226
5,2,강병원,25167980
5,3,김관영,25125000
5,3,조배숙,25071000
5,2,박남춘,25028224
5,3,박지원,25000000
5,2,박주민,24930000
5,2,김병관,24922916
5,3,김성식,24917821
5,1,정양석,24895170
5,2,전혜숙,24816125
5,2,서형수,24813538
5,2,노웅래,24800000
5,2,김태년,24662000
5,2,이종걸,24610224
5,3,김동철,24520000
5,2,우상호,24377526
5,3,이용주,24332369
5,1,윤영석,24304628
5,2,이석현,24285000
5,1,박찬우,24275232
5,2,김영호,24223900
5,2,원혜영,24172731
5,2,김병욱,24109532
5,2,오제세,24103038
5,2,위성곤,23981000
5,1,한선교,23917968
5,1,김성찬,23917400
5,3,장병완,23893500
5,2,김두관,23806000
5,1,권성동,23744340
5,1,이우현,23739160
5,2,도종환,23694734
5,5,장제원,23612954
5,2,소병훈,23579500
5,1,송석준,23497507
5,5,윤종오,23454800
5,3,정인화,23126186
5,1,강석진,23112000
5,1,김선동,23099000
5,2,금태섭,23080620
5,1,김종태,23073000
5,1,곽상도,23043136
5,1,김기선,23018137
5,2,박재호,23009000
5,2,황희,22996000
5,1,오신환,22919559
5,2,송기헌,22767580
5,1,김용태,22677980
5,2,박완주,22634000
5,1,박맹우,22572340
5,2,홍영표,22551257
5,1,이진복,22538343
5,1,김성태,22528495
5,1,김학용,22517760
5,1,이장우,22431909
5,2,인재근,22380827
5,2,김철민,22355099
5,2,김부겸,22326100
5,2,박영선,22198000
5,1,이양수,22056630
5,1,심재철,21985353
5,2,오영훈,21832000
5,2,유동수,21801000
5,2,전재수,21794552
5,1,정유섭,21680935
5,5,홍의락,21652898
5,5,윤상현,21611380
5,2,임종성,21553000
5,2,김민기,21549377
5,1,조경태,21541461
5,2,고용진,21495000
5,2,박홍근,21453000
5,2,기동민,21432158
5,2,안규백,21328295
5,1,이철우,21134000
5,2,백재현,21127945
5,1,이현재,20997741
5,2,윤관석,20963602
5,1,이학재,20860327
5,1,이은권,20829155
5,1,이헌승,20753740
5,1,김명연,20745120
5,1,이종배,20677579
5,2,서영교,20676013
5,2,남인순,20637747
5,3,정동영,20619001
5,2,유은혜,20533066
5,2,안민석,20492170
5,2,김정우,20414796
5,5,이철규,20310040
5,1,김세연,20151938
5,1,배덕광,20150030
5,1,홍문종,20127401
5,2,이원욱,20107589
5,1,이주영,20015262
5,3,안철수,20000000
5,2,김한정,19813953
5,2,김영진,19529445
5,2,정재호,19518000
5,2,윤호중,19475000
5,2,이훈,19444845
5,1,김무성,19434000
5,1,박완수,19400345
5,2,전해철,19367228
5,1,주광덕,19294050
5,2,김영주,19146050
5,2,윤후덕,19082000
5,1,신상진,19053000
5,2,표창원,18974225
5,3,천정배,18941348
5,4,노회찬,18779748
5,1,유기준,18718379
5,1,홍일표,18639000
5,1,홍철호,18601860
5,2,박광온,18575334
5,1,추경호,18503450
5,2,김상희,18488000
5,2,한정애,18481997
5,1,함진규,18330960
5,2,변재일,18201433
5,2,어기구,18129000
5,2,유승희,18073000
5,1,정용기,18047720
5,1,이정현,17891000
5,1,박순자,17861495
5,2,이언주,17840628
5,5,강길부,17811210
5,2,이찬열,17610350
5,2,박찬대,17472000
5,2,이상민,17373000
5,2,백혜련,17284328
5,3,송기석,17149930
5,1,박명재,17022000
5,2,민홍철,16875000
5,2,박병석,16851000
5,1,민경욱,16778720
5,1,이채익,16507144
5,2,박범계,16500000
5,1,정우택,16500000
5,2,최인호,16441273
5,1,김성원,16200813
5,5,유승민,16049039
5,5,주호영,15990000
5,1,박인숙,15640898
5,2,조정식,15441940
5,2,진선미,15201315
5,2,조승래,14998020
5,1,김정훈,14982063
5,1,장석춘,14691000
5,2,이학영,14468102
5,2,정성호,14152000
5,1,조원진,14055000
5,1,윤상직,13882843
5,2,김경협,13759000
5,1,박성중,13751171
5,1,정운천,13525002
5,2,심재권,13438000
5,1,김상훈,13061901
5,1,곽대훈,12967218
5,1,원유철,12892358
5,1,유재중,12755360
5,1,김석기,12362000
5,1,정종섭,12326659
5,1,백승주,12156000
5,2,진영,11223820
5,2,김영춘,11114700
5,2,조응천,10822219
5,1,하태경,10352983
5,1,이은재,10283000
5,3,김경진,9345080
5,1,정태옥,9312421
5,1,김한표,9087242
5,1,이혜훈,8100000
5,1,윤한홍,7876461
5,2,강훈식,7520101
5,1,이종구,3167000
5,2,손혜원,1176000
5,1,김정재,623000
5,2,추미애,587725
5,1,지상욱,532528
6,1,김종태,133010000
6,1,강석진,121072350
6,1,염동열,120110000
6,3,이용호,114370000
6,1,엄용수,111180000
6,3,황주홍,109410000
6,1,이완영,108140000
6,2,이개호,101080000
6,3,유성엽,99640000
6,1,정진석,98740000
6,1,황영철,96940000
6,3,손금주,96240000
6,1,권석창,92530000
6,3,정인화,91710000
6,5,안상수,90840000
6,1,박덕흠,87630000
6,1,여상규,85310000
6,3,김종회,84140000
6,1,유기준,81600000
6,3,윤영일,81220000
6,1,홍문표,78750000
6,1,성일종,78361540
6,3,김관영,78260000
6,1,정병국,78200000
6,1,김태흠,77670000
6,1,이종배,76570000
6,1,김광림,75210000
6,3,박지원,75050000
6,1,강석호,74620000
6,1,이정현,73460000
6,2,김종민,72150000
6,3,박준영,68810000
6,1,최교일,67967260
6,1,이주영,67180000
6,1,김무성,65230000
6,3,김경진,64150000
6,1,경대수,63240000
6,1,권성동,62852000
6,2,안호영,62650000
6,1,이철우,62260000
6,1,김진태,61340000
6,2,오영훈,61020000
6,1,김성원,59419050
6,1,김상훈,59410000
6,1,김기선,58930000
6,2,진영,56680000
6,2,송기헌,56208000
6,1,곽상도,55680000
6,3,박주선,55090000
6,1,박명재,55010000
6,2,김부겸,54640000
6,1,최경환,54590000
6,1,지상욱,54250000
6,2,정세균,54110000
6,1,이양수,53960000
6,1,이장우,53200000
6,1,김영우,52940000
6,1,백승주,52890000
6,1,김세연,52880000
6,5,이해찬,52830000
6,2,김태년,52701000
6,1,이종구,52050000
6,1,이은권,51830000
6,2,신창현,51220000
6,1,곽대훈,50750000
6,1,김학용,50465000
6,1,김재경,50360000
6,1,정유섭,50070000
6,1,김성찬,49990000
6,3,김동철,49840000
6,1,김정재,49776579
6,3,이용주,49730000
6,2,이종걸,49250000
6,1,박완수,49195010
6,2,오제세,48730000
6,2,김경협,48266780
6,2,박병석,47760000
6,2,이춘석,47740000
6,2,전재수,47440000
6,1,김도읍,47438000
6,1,이학재,46590000
6,1,김석기,46480000
6,1,이진복,46020000
6,2,진선미,45810000
6,2,홍영표,45530000
6,2,박재호,45120000
6,2,위성곤,45110000
6,2,어기구,45110000
6,2,유승희,44980000
6,1,이은재,44766000
6,1,윤상직,44503520
6,2,김영진,44480000
6,2,홍익표,44460000
6,3,최경환,44250000
6,1,송석준,43730000
6,1,박대출,43610000
6,2,박범계,43550000
6,1,이현재,43540000
6,2,박정,43480000
6,2,도종환,43400000
6,4,심상정,43110000
6,1,하태경,42940000
6,1,김한표,42910000
6,3,주승용,42610000
6,1,정용기,42530000
6,1,정갑윤,42380000
6,3,조배숙,42380000
6,1,윤한홍,42340000
6,3,김성식,42230000
6,1,정우택,42180000
6,2,이훈,42090000
6,1,정태옥,41540000
6,2,박용진,41540000
6,2,김영주,41430000
6,3,정동영,40760000
6,1,유재중,40753460
6,2,김해영,40690000
6,1,추경호,39740000
6,2,김영춘,39730000
6,2,정성호,39440000
6,1,원유철,39080000
6,2,이언주,39080000
6,1,이혜훈,39060000
6,1,이만희,38810000
6,2,손혜원,38610000
6,2,윤관석,38520000
6,5,장제원,38460000
6,2,남인순,38420000
6,5,강길부,38200000
6,5,주호영,38020000
6,3,장병완,37853400
6,1,함진규,37830000
6,2,정재호,37820000
6,1,이헌승,37570000
6,3,김광수,37240000
6,1,김정훈,37180000
6,1,박찬우,37100000
6,2,설훈,37016760
6,2,백재현,36896054
6,2,민홍철,36620000
6,1,주광덕,36570000
6,2,박주민,36530000
6,2,김병관,36360000
6,2,박홍근,36310000
6,1,장석춘,36210000
6,2,김병욱,36170000
6,1,오신환,36140000
6,1,서청원,36087500
6,2,김상희,35970000
6,2,박남춘,35738000
6,2,서형수,35680000
6,2,양승조,35620000
6,1,이우현,35510000
6,1,정양석,35500000
6,2,강창일,35460000
6,2,강병원,35442500
6,2,송영길,35235000
6,2,김영호,34870000
6,1,조경태,34750000
6,1,정운천,34730000
6,5,김종훈,34669000
6,2,유은혜,34580000
6,2,심재권,34560000
6,2,김진표,34430000
6,2,윤후덕,34158000
6,2,윤호중,33930000
6,2,금태섭,33910000
6,2,우상호,33600000
6,1,조원진,33530000
6,1,정종섭,33510000
6,1,유의동,33390000
6,2,박영선,33290000
6,2,안규백,33150000
6,2,김경수,33113334
6,2,서영교,33080000
6,3,송기석,33040000
6,2,이찬열,32810160
6,1,윤재옥,32455000
6,2,최인호,32350000
6,1,홍일표,32350000
6,3,안철수,32075000
6,2,백혜련,32000000
6,2,기동민,31980000
6,1,신상진,31610000
6,2,우원식,31520000
6,2,문희상,31460000
6,1,김용태,31460000
6,2,황희,31390000
6,5,홍의락,31370000
6,2,전혜숙,31330000
6,1,박성중,31320000
6,2,추미애,31070000
6,2,김병기,30986740
6,1,이명수,30690000
6,2,전해철,30550000
6,2,김한정,30360000
6,1,배덕광,30290000
6,5,윤종오,30230000
6,2,신경민,30130000
6,5,유승민,29960000
6,2,원혜영,29880000
6,3,천정배,29496680
6,2,인재근,29490000
6,2,전현희,29420000
6,1,김명연,29380000
6,2,최명길,29375000
6,1,나경원,29310000
6,2,이인영,29050000
6,5,윤상현,29050000
6,1,박인숙,29050000
6,1,한선교,28860000
6,2,표창원,28713340
6,1,심재철,28210000
6,2,노웅래,28020000
6,3,권은희,27870000
6,1,김선동,27560000
6,1,홍철호,27468000
6,2,박찬대,26740000
6,2,박광온,26390000
6,2,김현미,26390000
6,2,김민기,26240000
6,2,이석현,26110000
6,1,김성태,26000000
6,2,권칠승,26000000
6,2,고용진,25220000
6,1,이채익,24950000
6,4,노회찬,24830000
6,2,신동근,24750000
6,2,강훈식,24620000
6,1,윤영석,24506740
6,2,박완주,24300000
6,2,임종성,23430000
6,5,이철규,23380000
6,2,안민석,23350000
6,2,민병두,23320000
6,1,박맹우,23270000
6,2,조승래,23024000
6,2,조응천,22950000
6,2,한정애,22750000
6,2,이학영,21900000
6,2,소병훈,21330000
6,2,이상민,20790000
6,2,김두관,20540000
6,1,박순자,20540000
6,2,김철민,20325000
6,2,김정우,19930000
6,2,조정식,19880000
6,1,홍문종,19799000
6,2,이원욱,19200000
6,1,민경욱,18460000
6,2,유동수,18200000
6,2,변재일,17610000
7,1,지상욱,97570240
7,1,강석호,82483470
7,2,손혜원,81580640
7,4,노회찬,81064210
7,5,장제원,78790180
7,1,김정재,74811280
7,1,최교일,74759980
7,2,김정우,72645500
7,2,홍영표,70118640
7,2,진영,69262570
7,1,정갑윤,69048107
7,1,염동열,68731450
7,1,정유섭,67126900
7,5,윤상현,66990123
7,2,정재호,66976640
7,1,신상진,66805800
7,2,윤관석,66703595
7,1,김무성,66134720
7,2,추미애,66001600
7,1,하태경,65534910
7,2,안호영,65147390
7,2,김한정,64908656
7,2,이종걸,64519085
7,2,강훈식,64457130
7,5,이해찬,64067500
7,1,이채익,63243845
7,1,김석기,63060670
7,5,안상수,62677600
7,4,심상정,62520059
7,2,박주민,62109630
7,1,곽대훈,61528670
7,1,백승주,61347040
7,2,유은혜,61291513
7,2,김종민,61243610
7,2,도종환,61157350
7,1,박인숙,61077710
7,1,김한표,60843900
7,1,김세연,60778520
7,2,김태년,60675680
7,1,오신환,60476720
7,2,황희,60374620
7,3,황주홍,60113150
7,2,진선미,59903790
7,1,주광덕,59788979
7,2,민홍철,59759502
7,1,이만희,59357280
7,2,박남춘,58928140
7,2,박영선,58797090
7,2,오제세,58788260
7,2,조승래,58622214
7,1,나경원,58584260
7,1,김종태,58569950
7,2,기동민,58486750
7,1,이은권,58321250
7,1,정우택,57898330
7,5,홍의락,57824900
7,2,양승조,57709090
7,3,김성식,57641180
7,2,소병훈,57589016
7,2,김현미,57432923
7,1,강석진,56979130
7,2,김영주,56429320
7,2,유동수,56147860
7,1,김성원,56117200
7,2,이찬열,55972470
7,3,윤영일,55948575
7,2,신경민,55895922
7,1,김진태,55867220
7,2,설훈,55773300
7,1,곽상도,55760590
7,1,엄용수,55675110
7,2,어기구,55663647
7,3,정동영,55642400
7,1,이진복,55575040
7,2,이상민,55484615
7,1,송석준,55076410
7,2,최인호,54930000
7,2,김병욱,54786370
7,1,정진석,54769228
7,2,이개호,54736460
7,1,정병국,54720320
7,2,신창현,54638916
7,5,주호영,54533590
7,1,윤한홍,54454851
7,2,이인영,54373490
7,2,백재현,54346100
7,1,한선교,54314700
7,2,금태섭,54176000
7,1,추경호,54112500
7,2,위성곤,53874230
7,2,남인순,53838650
7,2,조응천,53682010
7,2,강병원,53615562
7,2,김경협,53387110
7,2,임종성,53309400
7,2,윤후덕,53169244
7,1,박찬우,53031784
7,2,이훈,52946880
7,2,서형수,52771110
7,2,김병기,52686130
7,2,김병관,52655670
7,1,서청원,52596630
7,5,강길부,52553870
7,2,박정,52531140
7,2,윤호중,52356070
7,2,변재일,52227380
7,1,이학재,52086550
7,3,최경환,52031658
7,1,김재경,51986794
7,1,이은재,51889094
7,5,이철규,51854100
7,1,최경환,51521170
7,2,우원식,51420840
7,1,김영우,51415197
7,1,박덕흠,51141900
7,2,김두관,50886670
7,1,김상훈,50515340
7,2,박완주,50444760
7,2,전해철,50297590
7,2,김진표,50126270
7,2,김상희,50109561
7,2,김민기,50073790
7,2,박찬대,50020500
7,2,박광온,49874130
7,2,박홍근,49784070
7,1,정종섭,49680850
7,1,성일종,49658670
7,1,경대수,49551390
7,2,김경수,49510743
7,1,이정현,49433600
7,2,이언주,49373090
7,2,이석현,49252240
7,3,조배숙,49132498
7,1,김선동,49071210
7,1,함진규,48742880
7,2,송영길,48685720
7,2,권칠승,48557180
7,1,여상규,48408750
7,1,홍문표,48408200
7,3,김종회,48375940
7,2,박재호,48373517
7,1,황영철,48187700
7,2,전현희,48004650
7,1,정운천,47926410
7,1,김학용,47881200
7,3,이용주,47857530
7,1,이종구,47851480
7,1,김명연,47704100
7,5,유승민,47668780
7,1,김성찬,47358820
7,1,김성태,47276816
7,2,정세균,47112802
7,1,유기준,47008600
7,1,배덕광,47003725
7,3,박주선,46785728
7,2,박범계,46603530
7,3,김경진,46593950
7,3,권은희,46548285
7,2,김영호,46494960
7,1,정태옥,46358425
7,3,유성엽,46342357
7,2,유승희,46235460
7,2,서영교,45561280
7,2,안규백,45045460
7,2,표창원,45018580
7,3,이용호,44944390
7,2,최명길,44879660
7,1,김용태,44860665
7,1,이현재,44712990
7,1,윤영석,44649250
7,2,김부겸,44611350
7,3,장병완,44266680
7,1,윤상직,44162293
7,1,홍일표,44037390
7,1,이헌승,43946760
7,1,유의동,43779724
7,1,김태흠,43756370
7,1,민경욱,43205380
7,2,홍익표,43079100
7,1,조경태,42986000
7,2,박병석,42927550
7,3,송기석,42885278
7,2,원혜영,42819699
7,2,조정식,42770364
7,2,우상호,42736940
7,5,윤종오,42675994
7,2,심재권,42629680
7,5,김종훈,42203800
7,1,박순자,42107720
7,2,민병두,42076120
7,3,안철수,42062430
7,2,노웅래,42061410
7,3,박준영,41968300
7,1,김정훈,41634620
7,1,김도읍,41494588
7,3,정인화,41493600
7,1,박맹우,41133800
7,1,홍철호,41114027
7,2,김영춘,41045870
7,3,손금주,41045300
7,1,김광림,40923400
7,1,권석창,40743775
7,1,권성동,40648700
7,1,심재철,40217520
7,2,문희상,39849000
7,2,김영진,39810450
7,2,인재근,39730640
7,2,오영훈,39379103
7,2,강창일,39262900
7,2,송기헌,38688820
7,1,이종배,38671000
7,3,김관영,37875500
7,1,이철우,37237588
7,2,박용진,36819020
7,2,전혜숙,36727950
7,1,조원진,35923560
7,3,박지원,35893000
7,2,한정애,35659090
7,2,고용진,35557580
7,1,윤재옥,35402112
7,1,이장우,35384500
7,1,원유철,35120400
7,2,김해영,34986220
7,2,이원욱,34885255
7,1,정용기,34525333
7,2,이학영,34346890
7,1,이우현,33880200
7,1,이양수,33644740
7,3,김광수,33418190
7,1,박명재,33227800
7,1,박완수,33140800
7,1,이혜훈,33052290
7,3,천정배,32761824
7,1,김기선,32595270
7,3,김동철,32594530
7,3,주승용,32463000
7,2,안민석,32423020
7,2,정성호,32079535
7,1,이주영,32018200
7,1,장석춘,31664565
7,1,이완영,31074000
7,2,전재수,30287580
7,1,박성중,30077180
7,2,김철민,29849570
7,1,박대출,29668574
7,1,유재중,29129768
7,2,이춘석,26684800
7,1,이명수,26543800
7,1,홍문종,26399236
7,1,정양석,24855790
7,2,신동근,18611470
7,1,이군현,10835810
7,2,백혜련,6731080
